time,Frequency(Kmph),Weight(Kg),fiber1_sensor1,Temperature,change in Bragg Wavelength
14.284,10,5,1539.243,59.125,8.05E-10
14.294,10,5,1539.2431,59.133,8.05E-10
14.304,10,5,1539.2434,59.155,8.05E-10
14.314,10,5,1539.2439,59.191,8.06E-10
14.324,10,5,1539.244,59.199,8.06E-10
14.334,10,5,1539.2443,59.221,8.06E-10
14.344,10,5,1539.2443,59.221,8.06E-10
14.354,10,5,1539.2443,59.221,8.06E-10
14.364,10,5,1539.2448,59.257,8.07E-10
14.374,10,5,1539.2453,59.294,8.07E-10
14.384,10,5,1539.2457,59.324,8.08E-10
14.394,10,5,1539.2461,59.353,8.08E-10
14.404,10,5,1539.2465,59.382,8.09E-10
14.414,10,5,1539.2463,59.368,8.08E-10
14.424,10,5,1539.2465,59.382,8.09E-10
14.434,10,5,1539.2468,59.404,8.09E-10
14.444,10,5,1539.247,59.419,8.09E-10
14.454,10,5,1539.2472,59.434,8.09E-10
14.464,10,5,1539.2474,59.448,8.09E-10
14.474,10,5,1539.2472,59.434,8.09E-10
14.484,10,5,1539.247,59.419,8.09E-10
14.494,10,5,1539.2471,59.426,8.09E-10
14.504,10,5,1539.2473,59.441,8.09E-10
14.514,10,5,1539.2475,59.456,8.10E-10
14.524,10,5,1539.248,59.492,8.10E-10
14.534,10,5,1539.2483,59.514,8.10E-10
14.544,10,5,1539.2485,59.529,8.11E-10
14.554,10,5,1539.2485,59.529,8.11E-10
14.564,10,5,1539.2483,59.514,8.10E-10
14.574,10,5,1539.2485,59.529,8.11E-10
14.584,10,5,1539.2485,59.529,8.11E-10
14.594,10,5,1539.2481,59.5,8.10E-10
14.604,10,5,1539.2479,59.485,8.10E-10
14.614,10,5,1539.2479,59.485,8.10E-10
14.624,10,5,1539.2477,59.47,8.10E-10
14.634,10,5,1539.2477,59.47,8.10E-10
14.644,10,5,1539.2479,59.485,8.10E-10
14.654,10,5,1539.2481,59.5,8.10E-10
14.664,10,5,1539.2482,59.507,8.10E-10
14.674,10,5,1539.2482,59.507,8.10E-10
14.684,10,5,1539.2484,59.522,8.10E-10
14.694,10,5,1539.2487,59.544,8.11E-10
14.704,10,5,1539.2492,59.581,8.11E-10
14.714,10,5,1539.2496,59.61,8.12E-10
14.724,10,5,1539.2497,59.617,8.12E-10
14.734,10,5,1539.2498,59.625,8.12E-10
14.744,10,5,1539.2501,59.647,8.12E-10
14.754,10,5,1539.2505,59.676,8.13E-10
14.764,10,5,1539.2506,59.683,8.13E-10
14.774,10,5,1539.2496,59.61,8.12E-10
14.784,10,5,1539.2483,59.514,8.10E-10
14.794,10,5,1539.2479,59.485,8.10E-10
14.804,10,5,1539.2478,59.478,8.10E-10
14.814,10,5,1539.2478,59.478,8.10E-10
14.824,10,5,1539.248,59.492,8.10E-10
14.834,10,5,1539.2485,59.529,8.11E-10
14.844,10,5,1539.2489,59.559,8.11E-10
14.854,10,5,1539.2491,59.573,8.11E-10
14.864,10,5,1539.2494,59.595,8.11E-10
14.874,10,5,1539.2497,59.617,8.12E-10
14.884,10,5,1539.25,59.639,8.12E-10
14.894,10,5,1539.2501,59.647,8.12E-10
14.904,10,5,1539.2502,59.654,8.12E-10
14.914,10,5,1539.2501,59.647,8.12E-10
14.924,10,5,1539.2501,59.647,8.12E-10
14.934,10,5,1539.2502,59.654,8.12E-10
14.944,10,5,1539.2505,59.676,8.13E-10
14.954,10,5,1539.2511,59.72,8.13E-10
14.964,10,5,1539.2512,59.727,8.13E-10
14.974,10,5,1539.2513,59.735,8.13E-10
14.984,10,5,1539.2514,59.742,8.13E-10
14.994,10,5,1539.2515,59.75,8.14E-10
15.004,10,5,1539.2517,59.764,8.14E-10
15.014,10,5,1539.2519,59.779,8.14E-10
15.024,10,5,1539.2521,59.794,8.14E-10
15.034,10,5,1539.2523,59.808,8.14E-10
15.044,10,5,1539.2525,59.823,8.15E-10
15.054,10,5,1539.2527,59.838,8.15E-10
15.064,10,5,1539.253,59.86,8.15E-10
15.074,10,5,1539.2534,59.889,8.15E-10
15.084,10,5,1539.2535,59.896,8.16E-10
15.094,10,5,1539.2539,59.926,8.16E-10
15.104,10,5,1539.2541,59.94,8.16E-10
15.114,10,5,1539.2544,59.962,8.16E-10
15.124,10,5,1539.2548,59.992,8.17E-10
15.134,10,5,1539.2553,60.029,8.17E-10
15.144,10,5,1539.2557,60.058,8.18E-10
15.154,10,5,1539.2559,60.073,8.18E-10
15.164,10,5,1539.256,60.08,8.18E-10
15.174,10,5,1539.2562,60.095,8.18E-10
15.184,10,5,1539.2566,60.124,8.19E-10
15.194,10,5,1539.2569,60.146,8.19E-10
15.204,10,5,1539.257,60.153,8.19E-10
15.214,10,5,1539.2573,60.175,8.19E-10
15.224,10,5,1539.2574,60.183,8.19E-10
15.234,10,5,1539.2572,60.168,8.19E-10
15.244,10,5,1539.2573,60.175,8.19E-10
15.254,10,5,1539.2575,60.19,8.20E-10
15.264,10,5,1539.2578,60.212,8.20E-10
15.274,10,5,1539.258,60.227,8.20E-10
15.284,10,5,1539.2584,60.256,8.20E-10
15.294,10,5,1539.2586,60.271,8.21E-10
15.304,10,5,1539.2587,60.278,8.21E-10
15.314,10,5,1539.2593,60.322,8.21E-10
15.324,10,5,1539.2598,60.359,8.22E-10
15.334,10,5,1539.2604,60.403,8.22E-10
15.344,10,5,1539.2609,60.44,8.23E-10
15.354,10,5,1539.261,60.447,8.23E-10
15.364,10,5,1539.2612,60.462,8.23E-10
15.374,10,5,1539.2616,60.491,8.24E-10
15.384,10,5,1539.2618,60.506,8.24E-10
15.394,10,5,1539.2621,60.528,8.24E-10
15.404,10,5,1539.2623,60.543,8.24E-10
15.414,10,5,1539.2622,60.535,8.24E-10
15.424,10,5,1539.2617,60.499,8.24E-10
15.434,10,5,1539.2616,60.491,8.24E-10
15.444,10,5,1539.2619,60.513,8.24E-10
15.454,10,5,1539.2623,60.543,8.24E-10
15.464,10,5,1539.2625,60.557,8.25E-10
15.474,10,5,1539.2627,60.572,8.25E-10
15.484,10,5,1539.2627,60.572,8.25E-10
15.494,10,5,1539.2626,60.565,8.25E-10
15.504,10,5,1539.2625,60.557,8.25E-10
15.514,10,5,1539.2624,60.55,8.24E-10
15.524,10,5,1539.2623,60.543,8.24E-10
15.534,10,5,1539.2625,60.557,8.25E-10
15.544,10,5,1539.2624,60.55,8.24E-10
15.554,10,5,1539.2625,60.557,8.25E-10
15.564,10,5,1539.2627,60.572,8.25E-10
15.574,10,5,1539.2629,60.587,8.25E-10
15.584,10,5,1539.2633,60.616,8.25E-10
15.594,10,5,1539.2635,60.631,8.26E-10
15.604,10,5,1539.2636,60.638,8.26E-10
15.614,10,5,1539.2635,60.631,8.26E-10
15.624,10,5,1539.2638,60.653,8.26E-10
15.634,10,5,1539.264,60.668,8.26E-10
15.644,10,5,1539.2643,60.69,8.26E-10
15.654,10,5,1539.2645,60.704,8.27E-10
15.664,10,5,1539.2649,60.734,8.27E-10
15.674,10,5,1539.2651,60.748,8.27E-10
15.684,10,5,1539.2653,60.763,8.27E-10
15.694,10,5,1539.2657,60.792,8.28E-10
15.704,10,5,1539.2663,60.837,8.28E-10
15.714,10,5,1539.2664,60.844,8.28E-10
15.724,10,5,1539.2663,60.837,8.28E-10
15.734,10,5,1539.266,60.814,8.28E-10
15.744,10,5,1539.2659,60.807,8.28E-10
15.754,10,5,1539.266,60.814,8.28E-10
15.764,10,5,1539.2663,60.837,8.28E-10
15.774,10,5,1539.2665,60.851,8.29E-10
15.784,10,5,1539.2667,60.866,8.29E-10
15.794,10,5,1539.2668,60.873,8.29E-10
15.804,10,5,1539.2667,60.866,8.29E-10
15.814,10,5,1539.267,60.888,8.29E-10
15.824,10,5,1539.267,60.888,8.29E-10
15.834,10,5,1539.2671,60.895,8.29E-10
15.844,10,5,1539.267,60.888,8.29E-10
15.854,10,5,1539.2672,60.903,8.29E-10
15.864,10,5,1539.267,60.888,8.29E-10
15.874,10,5,1539.2666,60.859,8.29E-10
15.884,10,5,1539.2665,60.851,8.29E-10
15.894,10,5,1539.2666,60.859,8.29E-10
15.904,10,5,1539.2669,60.881,8.29E-10
15.914,10,5,1539.2671,60.895,8.29E-10
15.924,10,5,1539.2672,60.903,8.29E-10
15.934,10,5,1539.2673,60.91,8.29E-10
15.944,10,5,1539.2678,60.947,8.30E-10
15.954,10,5,1539.2678,60.947,8.30E-10
15.964,10,5,1539.2677,60.939,8.30E-10
15.974,10,5,1539.2678,60.947,8.30E-10
15.984,10,5,1539.2679,60.954,8.30E-10
15.994,10,5,1539.2677,60.939,8.30E-10
16.004,10,5,1539.2677,60.939,8.30E-10
16.014,10,5,1539.268,60.961,8.30E-10
16.024,10,5,1539.2683,60.983,8.30E-10
16.034,10,5,1539.2686,61.005,8.31E-10
16.044,10,5,1539.269,61.035,8.31E-10
16.054,10,5,1539.2692,61.05,8.31E-10
16.064,10,5,1539.2693,61.057,8.31E-10
16.074,10,5,1539.2695,61.072,8.32E-10
16.084,10,5,1539.2697,61.086,8.32E-10
16.094,10,5,1539.2699,61.101,8.32E-10
16.104,10,5,1539.2699,61.101,8.32E-10
16.114,10,5,1539.2699,61.101,8.32E-10
16.124,10,5,1539.2698,61.094,8.32E-10
16.134,10,5,1539.2699,61.101,8.32E-10
16.144,10,5,1539.2699,61.101,8.32E-10
16.154,10,5,1539.2698,61.094,8.32E-10
16.164,10,5,1539.2699,61.101,8.32E-10
16.174,10,5,1539.2697,61.086,8.32E-10
16.184,10,5,1539.2696,61.079,8.32E-10
16.194,10,5,1539.2696,61.079,8.32E-10
16.204,10,5,1539.2697,61.086,8.32E-10
16.214,10,5,1539.27,61.108,8.32E-10
16.224,10,5,1539.2703,61.13,8.32E-10
16.234,10,5,1539.2704,61.138,8.32E-10
16.244,10,5,1539.2703,61.13,8.32E-10
16.254,10,5,1539.2702,61.123,8.32E-10
16.264,10,5,1539.2702,61.123,8.32E-10
16.274,10,5,1539.2703,61.13,8.32E-10
16.284,10,5,1539.2702,61.123,8.32E-10
16.294,10,5,1539.2701,61.116,8.32E-10
16.304,10,5,1539.2699,61.101,8.32E-10
16.314,10,5,1539.2696,61.079,8.32E-10
16.324,10,5,1539.2697,61.086,8.32E-10
16.334,10,5,1539.27,61.108,8.32E-10
16.344,10,5,1539.2701,61.116,8.32E-10
16.354,10,5,1539.2703,61.13,8.32E-10
16.364,10,5,1539.2703,61.13,8.32E-10
16.374,10,5,1539.2703,61.13,8.32E-10
16.384,10,5,1539.2705,61.145,8.33E-10
16.394,10,5,1539.2708,61.167,8.33E-10
16.404,10,5,1539.271,61.182,8.33E-10
16.414,10,5,1539.2711,61.189,8.33E-10
16.424,10,5,1539.2712,61.196,8.33E-10
16.434,10,5,1539.2714,61.211,8.33E-10
16.444,10,5,1539.2714,61.211,8.33E-10
16.454,10,5,1539.2716,61.226,8.34E-10
16.464,10,5,1539.2719,61.248,8.34E-10
16.474,10,5,1539.2722,61.27,8.34E-10
16.484,10,5,1539.2723,61.277,8.34E-10
16.494,10,5,1539.2722,61.27,8.34E-10
16.504,10,5,1539.2721,61.263,8.34E-10
16.514,10,5,1539.2724,61.285,8.34E-10
16.524,10,5,1539.2726,61.299,8.35E-10
16.534,10,5,1539.2729,61.321,8.35E-10
16.544,10,5,1539.2732,61.343,8.35E-10
16.554,10,5,1539.2734,61.358,8.35E-10
16.564,10,5,1539.273,61.329,8.35E-10
16.574,10,5,1539.2724,61.285,8.34E-10
16.584,10,5,1539.272,61.255,8.34E-10
16.594,10,5,1539.272,61.255,8.34E-10
16.604,10,5,1539.2719,61.248,8.34E-10
16.614,10,5,1539.272,61.255,8.34E-10
16.624,10,5,1539.2722,61.27,8.34E-10
16.634,10,5,1539.2722,61.27,8.34E-10
16.644,10,5,1539.2722,61.27,8.34E-10
16.654,10,5,1539.2724,61.285,8.34E-10
16.664,10,5,1539.2726,61.299,8.35E-10
16.674,10,5,1539.2726,61.299,8.35E-10
16.684,10,5,1539.2725,61.292,8.35E-10
16.694,10,5,1539.2726,61.299,8.35E-10
16.704,10,5,1539.2728,61.314,8.35E-10
16.714,10,5,1539.2729,61.321,8.35E-10
16.724,10,5,1539.2726,61.299,8.35E-10
16.734,10,5,1539.2725,61.292,8.35E-10
16.744,10,5,1539.2723,61.277,8.34E-10
16.754,10,5,1539.2721,61.263,8.34E-10
16.764,10,5,1539.272,61.255,8.34E-10
16.774,10,5,1539.2721,61.263,8.34E-10
16.784,10,5,1539.2722,61.27,8.34E-10
16.794,10,5,1539.2725,61.292,8.35E-10
16.804,10,5,1539.2729,61.321,8.35E-10
16.814,10,5,1539.2731,61.336,8.35E-10
16.824,10,5,1539.2729,61.321,8.35E-10
16.834,10,5,1539.2732,61.343,8.35E-10
16.844,10,5,1539.2733,61.351,8.35E-10
16.854,10,5,1539.2736,61.373,8.36E-10
16.864,10,5,1539.2738,61.387,8.36E-10
16.874,10,5,1539.2738,61.387,8.36E-10
16.884,10,5,1539.2739,61.395,8.36E-10
16.894,10,5,1539.2739,61.395,8.36E-10
16.904,10,5,1539.2744,61.431,8.36E-10
16.914,10,5,1539.2746,61.446,8.37E-10
16.924,10,5,1539.2749,61.468,8.37E-10
16.934,10,5,1539.2755,61.512,8.38E-10
16.944,10,5,1539.2757,61.527,8.38E-10
16.954,10,5,1539.276,61.549,8.38E-10
16.964,10,5,1539.2761,61.556,8.38E-10
16.974,10,5,1539.276,61.549,8.38E-10
16.984,10,5,1539.2758,61.534,8.38E-10
16.994,10,5,1539.2758,61.534,8.38E-10
17.004,10,5,1539.2755,61.512,8.38E-10
17.014,10,5,1539.2752,61.49,8.37E-10
17.024,10,5,1539.2751,61.483,8.37E-10
17.034,10,5,1539.2749,61.468,8.37E-10
17.044,10,5,1539.275,61.476,8.37E-10
17.054,10,5,1539.2752,61.49,8.37E-10
17.064,10,5,1539.275,61.476,8.37E-10
17.074,10,5,1539.2752,61.49,8.37E-10
17.084,10,5,1539.2756,61.52,8.38E-10
17.094,10,5,1539.2756,61.52,8.38E-10
17.104,10,5,1539.2758,61.534,8.38E-10
17.114,10,5,1539.2762,61.564,8.38E-10
17.124,10,5,1539.2765,61.586,8.39E-10
17.134,10,5,1539.2767,61.6,8.39E-10
17.144,10,5,1539.2766,61.593,8.39E-10
17.154,10,5,1539.2768,61.608,8.39E-10
17.164,10,5,1539.2769,61.615,8.39E-10
17.174,10,5,1539.2769,61.615,8.39E-10
17.184,10,5,1539.2771,61.63,8.39E-10
17.194,10,5,1539.2767,61.6,8.39E-10
17.204,10,5,1539.2763,61.571,8.38E-10
17.214,10,5,1539.2763,61.571,8.38E-10
17.224,10,5,1539.2766,61.593,8.39E-10
17.234,10,5,1539.2765,61.586,8.39E-10
17.244,10,5,1539.2766,61.593,8.39E-10
17.254,10,5,1539.2768,61.608,8.39E-10
17.264,10,5,1539.2766,61.593,8.39E-10
17.274,10,5,1539.2771,61.63,8.39E-10
17.284,10,5,1539.2774,61.652,8.39E-10
17.294,10,5,1539.2776,61.666,8.40E-10
17.304,10,5,1539.2778,61.681,8.40E-10
17.314,10,5,1539.278,61.696,8.40E-10
17.324,10,5,1539.2779,61.689,8.40E-10
17.334,10,5,1539.278,61.696,8.40E-10
17.344,10,5,1539.2783,61.718,8.40E-10
17.354,10,5,1539.2787,61.747,8.41E-10
17.364,10,5,1539.2789,61.762,8.41E-10
17.374,10,5,1539.2792,61.784,8.41E-10
17.384,10,5,1539.2792,61.784,8.41E-10
17.394,10,5,1539.2793,61.791,8.41E-10
17.404,10,5,1539.2796,61.813,8.42E-10
17.414,10,5,1539.2798,61.828,8.42E-10
17.424,10,5,1539.2801,61.85,8.42E-10
17.434,10,5,1539.2801,61.85,8.42E-10
17.444,10,5,1539.28,61.843,8.42E-10
17.454,10,5,1539.2796,61.813,8.42E-10
17.464,10,5,1539.2797,61.821,8.42E-10
17.474,10,5,1539.2798,61.828,8.42E-10
17.484,10,5,1539.2796,61.813,8.42E-10
17.494,10,5,1539.2794,61.799,8.41E-10
17.504,10,5,1539.2792,61.784,8.41E-10
17.514,10,5,1539.2787,61.747,8.41E-10
17.524,10,5,1539.2781,61.703,8.40E-10
17.534,10,5,1539.2779,61.689,8.40E-10
17.544,10,5,1539.2781,61.703,8.40E-10
17.554,10,5,1539.2783,61.718,8.40E-10
17.564,10,5,1539.2787,61.747,8.41E-10
17.574,10,5,1539.2792,61.784,8.41E-10
17.584,10,5,1539.2792,61.784,8.41E-10
17.594,10,5,1539.2791,61.777,8.41E-10
17.604,10,5,1539.2795,61.806,8.42E-10
17.614,10,5,1539.2791,61.777,8.41E-10
17.624,10,5,1539.2791,61.777,8.41E-10
17.634,10,5,1539.2786,61.74,8.41E-10
17.644,10,5,1539.2782,61.711,8.40E-10
17.654,10,5,1539.278,61.696,8.40E-10
17.664,10,5,1539.2781,61.703,8.40E-10
17.674,10,5,1539.2782,61.711,8.40E-10
17.684,10,5,1539.2784,61.725,8.40E-10
17.694,10,5,1539.2788,61.755,8.41E-10
17.704,10,5,1539.2789,61.762,8.41E-10
17.714,10,5,1539.2789,61.762,8.41E-10
17.724,10,5,1539.2792,61.784,8.41E-10
17.734,10,5,1539.2797,61.821,8.42E-10
17.744,10,5,1539.2802,61.857,8.42E-10
17.754,10,5,1539.2804,61.872,8.42E-10
17.764,10,5,1539.2804,61.872,8.42E-10
17.774,10,5,1539.2807,61.894,8.43E-10
17.784,10,5,1539.2807,61.894,8.43E-10
17.794,10,5,1539.281,61.916,8.43E-10
17.804,10,5,1539.281,61.916,8.43E-10
17.814,10,5,1539.2814,61.946,8.43E-10
17.824,10,5,1539.2812,61.931,8.43E-10
17.834,10,5,1539.2809,61.909,8.43E-10
17.844,10,5,1539.2807,61.894,8.43E-10
17.854,10,5,1539.2805,61.879,8.43E-10
17.864,10,5,1539.2806,61.887,8.43E-10
17.874,10,5,1539.2805,61.879,8.43E-10
17.884,10,5,1539.2807,61.894,8.43E-10
17.894,10,5,1539.2808,61.902,8.43E-10
17.904,10,5,1539.2809,61.909,8.43E-10
17.914,10,5,1539.2809,61.909,8.43E-10
17.924,10,5,1539.2805,61.879,8.43E-10
17.934,10,5,1539.2804,61.872,8.42E-10
17.944,10,5,1539.2803,61.865,8.42E-10
17.954,10,5,1539.2804,61.872,8.42E-10
17.964,10,5,1539.2803,61.865,8.42E-10
17.974,10,5,1539.2803,61.865,8.42E-10
17.984,10,5,1539.2806,61.887,8.43E-10
17.994,10,5,1539.2809,61.909,8.43E-10
18.004,10,5,1539.281,61.916,8.43E-10
18.014,10,5,1539.281,61.916,8.43E-10
18.024,10,5,1539.281,61.916,8.43E-10
18.034,10,5,1539.2813,61.938,8.43E-10
18.044,10,5,1539.2816,61.96,8.44E-10
18.054,10,5,1539.2818,61.975,8.44E-10
18.064,10,5,1539.2818,61.975,8.44E-10
18.074,10,5,1539.2817,61.968,8.44E-10
18.084,10,5,1539.2815,61.953,8.44E-10
18.094,10,5,1539.2812,61.931,8.43E-10
18.104,10,5,1539.2814,61.946,8.43E-10
18.114,10,5,1539.2815,61.953,8.44E-10
18.124,10,5,1539.2817,61.968,8.44E-10
18.134,10,5,1539.2819,61.982,8.44E-10
18.144,10,5,1539.2822,62.004,8.44E-10
18.154,10,5,1539.2823,62.012,8.44E-10
18.164,10,5,1539.2822,62.004,8.44E-10
18.174,10,5,1539.2816,61.96,8.44E-10
18.184,10,5,1539.2813,61.938,8.43E-10
18.194,10,5,1539.2811,61.924,8.43E-10
18.204,10,5,1539.2811,61.924,8.43E-10
18.214,10,5,1539.2812,61.931,8.43E-10
18.224,10,5,1539.2813,61.938,8.43E-10
18.234,10,5,1539.2817,61.968,8.44E-10
18.244,10,5,1539.2818,61.975,8.44E-10
18.254,10,5,1539.2819,61.982,8.44E-10
18.264,10,5,1539.2822,62.004,8.44E-10
18.274,10,5,1539.2822,62.004,8.44E-10
18.284,10,5,1539.2823,62.012,8.44E-10
18.294,10,5,1539.2825,62.026,8.45E-10
18.304,10,5,1539.2826,62.034,8.45E-10
18.314,10,5,1539.2826,62.034,8.45E-10
18.324,10,5,1539.2828,62.048,8.45E-10
18.334,10,5,1539.283,62.063,8.45E-10
18.344,10,5,1539.2827,62.041,8.45E-10
18.354,10,5,1539.2823,62.012,8.44E-10
18.364,10,5,1539.2823,62.012,8.44E-10
18.374,10,5,1539.2823,62.012,8.44E-10
18.384,10,5,1539.2823,62.012,8.44E-10
18.394,10,5,1539.2821,61.997,8.44E-10
18.404,10,5,1539.2821,61.997,8.44E-10
18.414,10,5,1539.2819,61.982,8.44E-10
18.424,10,5,1539.2822,62.004,8.44E-10
18.434,10,5,1539.2824,62.019,8.44E-10
18.444,10,5,1539.2824,62.019,8.44E-10
18.454,10,5,1539.2827,62.041,8.45E-10
18.464,10,5,1539.2829,62.056,8.45E-10
18.474,10,5,1539.2831,62.07,8.45E-10
18.484,10,5,1539.2832,62.078,8.45E-10
18.494,10,5,1539.2835,62.1,8.46E-10
18.504,10,5,1539.2834,62.092,8.45E-10
18.514,10,5,1539.2833,62.085,8.45E-10
18.524,10,5,1539.2835,62.1,8.46E-10
18.534,10,5,1539.2835,62.1,8.46E-10
18.544,10,5,1539.2835,62.1,8.46E-10
18.554,10,5,1539.2838,62.122,8.46E-10
18.564,10,5,1539.2839,62.129,8.46E-10
18.574,10,5,1539.2844,62.166,8.46E-10
18.584,10,5,1539.2845,62.173,8.47E-10
18.594,10,5,1539.2847,62.188,8.47E-10
18.604,10,5,1539.2852,62.225,8.47E-10
18.614,10,5,1539.2857,62.261,8.48E-10
18.624,10,5,1539.2859,62.276,8.48E-10
18.634,10,5,1539.2862,62.298,8.48E-10
18.644,10,5,1539.2864,62.313,8.48E-10
18.654,10,5,1539.2862,62.298,8.48E-10
18.664,10,5,1539.2862,62.298,8.48E-10
18.674,10,5,1539.2863,62.305,8.48E-10
18.684,10,5,1539.2867,62.335,8.49E-10
18.694,10,5,1539.2869,62.35,8.49E-10
18.704,10,5,1539.2872,62.372,8.49E-10
18.714,10,5,1539.2875,62.394,8.50E-10
18.724,10,5,1539.2875,62.394,8.50E-10
18.734,10,5,1539.2877,62.408,8.50E-10
18.744,10,5,1539.288,62.43,8.50E-10
18.754,10,5,1539.2883,62.452,8.50E-10
18.764,10,5,1539.2886,62.474,8.51E-10
18.774,10,5,1539.2886,62.474,8.51E-10
18.784,10,5,1539.2887,62.482,8.51E-10
18.794,10,5,1539.2889,62.496,8.51E-10
18.804,10,5,1539.2892,62.518,8.51E-10
18.814,10,5,1539.2894,62.533,8.51E-10
18.824,10,5,1539.2897,62.555,8.52E-10
18.834,10,5,1539.29,62.577,8.52E-10
18.844,10,5,1539.29,62.577,8.52E-10
18.854,10,5,1539.2901,62.585,8.52E-10
18.864,10,5,1539.2905,62.614,8.53E-10
18.874,10,5,1539.2908,62.636,8.53E-10
18.884,10,5,1539.2912,62.665,8.53E-10
18.894,10,5,1539.2916,62.695,8.54E-10
18.904,10,5,1539.2919,62.717,8.54E-10
18.914,10,5,1539.292,62.724,8.54E-10
18.924,10,5,1539.2922,62.739,8.54E-10
18.934,10,5,1539.2926,62.768,8.55E-10
18.944,10,5,1539.293,62.798,8.55E-10
18.954,10,5,1539.2934,62.827,8.55E-10
18.964,10,5,1539.2934,62.827,8.55E-10
18.974,10,5,1539.2932,62.812,8.55E-10
18.984,10,5,1539.2933,62.82,8.55E-10
18.994,10,5,1539.2936,62.842,8.56E-10
19.004,10,5,1539.2936,62.842,8.56E-10
19.014,10,5,1539.2937,62.849,8.56E-10
19.024,10,5,1539.2938,62.856,8.56E-10
19.034,10,5,1539.2937,62.849,8.56E-10
19.044,10,5,1539.2935,62.834,8.56E-10
19.054,10,5,1539.2932,62.812,8.55E-10
19.064,10,5,1539.2932,62.812,8.55E-10
19.074,10,5,1539.2931,62.805,8.55E-10
19.084,10,5,1539.293,62.798,8.55E-10
19.094,10,5,1539.2931,62.805,8.55E-10
19.104,10,5,1539.293,62.798,8.55E-10
19.114,10,5,1539.2929,62.79,8.55E-10
19.124,10,5,1539.293,62.798,8.55E-10
19.134,10,5,1539.2933,62.82,8.55E-10
19.144,10,5,1539.2934,62.827,8.55E-10
19.154,10,5,1539.2932,62.812,8.55E-10
19.164,10,5,1539.2931,62.805,8.55E-10
19.174,10,5,1539.2934,62.827,8.55E-10
19.184,10,5,1539.2935,62.834,8.56E-10
19.194,10,5,1539.2938,62.856,8.56E-10
19.204,10,5,1539.2939,62.864,8.56E-10
19.214,10,5,1539.2941,62.878,8.56E-10
19.224,10,5,1539.294,62.871,8.56E-10
19.234,10,5,1539.2941,62.878,8.56E-10
19.244,10,5,1539.2941,62.878,8.56E-10
19.254,10,5,1539.2943,62.893,8.56E-10
19.264,10,5,1539.2944,62.9,8.56E-10
19.274,10,5,1539.2945,62.908,8.57E-10
19.284,10,5,1539.2946,62.915,8.57E-10
19.294,10,5,1539.2946,62.915,8.57E-10
19.304,10,5,1539.2944,62.9,8.56E-10
19.314,10,5,1539.2945,62.908,8.57E-10
19.324,10,5,1539.2945,62.908,8.57E-10
19.334,10,5,1539.2945,62.908,8.57E-10
19.344,10,5,1539.2941,62.878,8.56E-10
19.354,10,5,1539.2936,62.842,8.56E-10
19.364,10,5,1539.2934,62.827,8.55E-10
19.374,10,5,1539.2934,62.827,8.55E-10
19.384,10,5,1539.2937,62.849,8.56E-10
19.394,10,5,1539.2937,62.849,8.56E-10
19.404,10,5,1539.2939,62.864,8.56E-10
19.414,10,5,1539.2935,62.834,8.56E-10
19.424,10,5,1539.2927,62.776,8.55E-10
19.434,10,5,1539.2923,62.746,8.54E-10
19.444,10,5,1539.2922,62.739,8.54E-10
19.454,10,5,1539.2923,62.746,8.54E-10
19.464,10,5,1539.2923,62.746,8.54E-10
19.474,10,5,1539.2924,62.754,8.54E-10
19.484,10,5,1539.2921,62.731,8.54E-10
19.494,10,5,1539.2916,62.695,8.54E-10
19.504,10,5,1539.2917,62.702,8.54E-10
19.514,10,5,1539.2918,62.709,8.54E-10
19.524,10,5,1539.2918,62.709,8.54E-10
19.534,10,5,1539.292,62.724,8.54E-10
19.544,10,5,1539.2919,62.717,8.54E-10
19.554,10,5,1539.2919,62.717,8.54E-10
19.564,10,5,1539.2922,62.739,8.54E-10
19.574,10,5,1539.2923,62.746,8.54E-10
19.584,10,5,1539.2925,62.761,8.55E-10
19.594,10,5,1539.2927,62.776,8.55E-10
19.604,10,5,1539.2929,62.79,8.55E-10
19.614,10,5,1539.2928,62.783,8.55E-10
19.624,10,5,1539.2926,62.768,8.55E-10
19.634,10,5,1539.2928,62.783,8.55E-10
19.644,10,5,1539.2931,62.805,8.55E-10
19.654,10,5,1539.2935,62.834,8.56E-10
19.664,10,5,1539.2936,62.842,8.56E-10
19.674,10,5,1539.2934,62.827,8.55E-10
19.684,10,5,1539.293,62.798,8.55E-10
19.694,10,5,1539.2931,62.805,8.55E-10
19.704,10,5,1539.293,62.798,8.55E-10
19.714,10,5,1539.2934,62.827,8.55E-10
19.724,10,5,1539.2934,62.827,8.55E-10
19.734,10,5,1539.2932,62.812,8.55E-10
19.744,10,5,1539.2933,62.82,8.55E-10
19.754,10,5,1539.2936,62.842,8.56E-10
19.764,10,5,1539.2934,62.827,8.55E-10
19.774,10,5,1539.2922,62.739,8.54E-10
19.784,10,5,1539.2911,62.658,8.53E-10
19.794,10,5,1539.2902,62.592,8.52E-10
19.804,10,5,1539.2898,62.563,8.52E-10
19.814,10,5,1539.2898,62.563,8.52E-10
19.824,10,5,1539.2899,62.57,8.52E-10
19.834,10,5,1539.2899,62.57,8.52E-10
19.844,10,5,1539.29,62.577,8.52E-10
19.854,10,5,1539.2902,62.592,8.52E-10
19.864,10,5,1539.2902,62.592,8.52E-10
19.874,10,5,1539.2904,62.607,8.52E-10
